timestamp,account_id,currency,debit,credit,balance,fx_rate,counterparty,transaction_type,risk_score
2024-04-08 08:00:00,ACC-0036,USD,0.0,86695.62,2662902.54,1.0,CP-013,fee,0.101
2024-04-08 12:00:00,ACC-0036,USD,0.0,56352.23,3718073.68,1.0,CP-004,withdrawal,0.2684
2024-04-08 16:00:00,ACC-0025,GBP,4757.48,0.0,4607255.32,1.27,CP-003,wire,0.192
2024-04-08 20:00:00,ACC-0048,GBP,0.0,10612.17,4908910.57,1.27,CP-015,deposit,0.1007
2024-04-09 00:00:00,ACC-0029,USD,0.0,85327.43,2754663.22,1.0,CP-008,fee,0.1964
2024-04-09 04:00:00,ACC-0004,GBP,0.0,7409.46,4225876.05,1.27,CP-019,fx_swap,0.4176
2024-04-09 08:00:00,ACC-0043,CHF,0.0,18241.44,1236720.8,1.12,CP-010,withdrawal,0.1616
2024-04-09 12:00:00,ACC-0048,CHF,9662.76,0.0,162591.18,1.12,CP-020,fee,0.0305
2024-04-09 16:00:00,ACC-0037,USD,50383.32,0.0,174314.45,1.0,CP-013,deposit,0.3526
2024-04-09 20:00:00,ACC-0009,USD,93248.28,0.0,153892.17,1.0,CP-017,interest,0.1709
2024-04-10 00:00:00,ACC-0036,USD,50832.16,0.0,2578576.49,1.0,CP-001,withdrawal,0.2612
2024-04-10 04:00:00,ACC-0047,JPY,36956.83,0.0,2401279.72,0.0067,CP-003,fx_swap,0.066
2024-04-10 08:00:00,ACC-0048,CHF,23590.45,0.0,770238.39,1.12,CP-014,withdrawal,0.3292
2024-04-10 12:00:00,ACC-0015,JPY,5827.76,0.0,141754.84,0.0067,CP-009,withdrawal,0.4009
2024-04-10 16:00:00,ACC-0043,EUR,0.0,25887.89,3475576.23,1.08,CP-012,deposit,0.2019
2024-04-10 20:00:00,ACC-0048,EUR,0.0,13274.06,935957.68,1.08,CP-015,deposit,0.1362
2024-04-11 00:00:00,ACC-0037,USD,9097.27,0.0,3461482.01,1.0,CP-002,fee,0.1791
2024-04-11 04:00:00,ACC-0036,GBP,11816.29,0.0,2523381.36,1.27,CP-017,fx_swap,0.0594
2024-04-11 08:00:00,ACC-0020,USD,105049.36,0.0,113479.88,1.0,CP-008,fee,0.5278
2024-04-11 12:00:00,ACC-0048,EUR,95361.1,0.0,2392378.46,1.08,CP-010,withdrawal,0.0605
2024-04-11 16:00:00,ACC-0050,JPY,119099.12,0.0,1582767.54,0.0067,CP-016,interest,0.0682
2024-04-11 20:00:00,ACC-0047,GBP,12888.23,0.0,3536712.32,1.27,CP-017,deposit,0.0057
2024-04-12 00:00:00,ACC-0050,EUR,0.0,60597.7,2962888.34,1.08,CP-012,interest,0.2178
2024-04-12 04:00:00,ACC-0041,USD,39028.36,0.0,4545598.89,1.0,CP-002,wire,0.0725
2024-04-12 08:00:00,ACC-0045,JPY,0.0,23170.42,4850346.98,0.0067,CP-010,withdrawal,0.0336
2024-04-12 12:00:00,ACC-0044,USD,0.0,10535.39,3826660.62,1.0,CP-020,wire,0.1647
2024-04-12 16:00:00,ACC-0004,EUR,0.0,106457.79,2860478.93,1.08,CP-002,deposit,0.0439
2024-04-12 20:00:00,ACC-0012,GBP,70718.86,0.0,3478936.46,1.27,CP-009,fee,0.286
2024-04-13 00:00:00,ACC-0012,USD,11283.55,0.0,2064229.58,1.0,CP-004,wire,0.0535
2024-04-13 04:00:00,ACC-0032,USD,0.0,1013.59,4169337.44,1.0,CP-016,wire,0.4597
2024-04-13 08:00:00,ACC-0027,EUR,73795.37,0.0,3362643.46,1.08,CP-014,deposit,0.448
2024-04-13 12:00:00,ACC-0011,GBP,11360.95,0.0,1727969.64,1.27,CP-020,fx_swap,0.4912
2024-04-13 16:00:00,ACC-0043,CHF,51911.54,0.0,1679376.98,1.12,CP-020,fx_swap,0.2328
2024-04-13 20:00:00,ACC-0050,JPY,0.0,42494.43,2962553.71,0.0067,CP-003,fx_swap,0.4267
2024-04-14 00:00:00,ACC-0023,USD,0.0,14076.93,858813.99,1.0,CP-005,deposit,0.2374
2024-04-14 04:00:00,ACC-0002,CHF,26814.5,0.0,3703192.08,1.12,CP-018,fee,0.3075
2024-04-14 08:00:00,ACC-0026,CHF,0.0,19816.49,449890.74,1.12,CP-001,deposit,0.1274
2024-04-14 12:00:00,ACC-0012,EUR,15507.69,0.0,1651098.92,1.08,CP-007,withdrawal,0.0409
2024-04-14 16:00:00,ACC-0026,CHF,0.0,566.62,4639428.01,1.12,CP-014,fx_swap,0.2028
2024-04-14 20:00:00,ACC-0029,JPY,0.0,54138.13,3643832.64,0.0067,CP-010,fee,0.0728
2024-04-15 00:00:00,ACC-0009,CHF,0.0,9495.92,1643601.69,1.12,CP-014,fee,0.1336
2024-04-15 04:00:00,ACC-0033,JPY,4390.42,0.0,3519235.12,0.0067,CP-002,withdrawal,0.6237
2024-04-15 08:00:00,ACC-0032,JPY,0.0,14228.24,1792138.15,0.0067,CP-005,withdrawal,0.2808
2024-04-15 12:00:00,ACC-0008,EUR,0.0,11292.09,4740732.79,1.08,CP-007,interest,0.4055
2024-04-15 16:00:00,ACC-0017,CHF,42146.3,0.0,3581135.46,1.12,CP-006,deposit,0.2344
2024-04-15 20:00:00,ACC-0041,USD,0.0,14441.44,4193433.43,1.0,CP-016,interest,0.2388
2024-04-16 00:00:00,ACC-0005,CHF,40698.59,0.0,2590603.55,1.12,CP-007,fee,0.183
2024-04-16 04:00:00,ACC-0040,USD,0.0,32002.8,4932624.3,1.0,CP-019,withdrawal,0.5064
2024-04-16 08:00:00,ACC-0008,EUR,0.0,73030.07,4361678.64,1.08,CP-012,deposit,0.4429
2024-04-16 12:00:00,ACC-0013,JPY,31914.65,0.0,2405026.03,0.0067,CP-004,withdrawal,0.5574
2024-04-16 16:00:00,ACC-0040,EUR,92468.44,0.0,1823907.79,1.08,CP-011,wire,0.3261
2024-04-16 20:00:00,ACC-0008,CHF,0.0,2810.84,195693.47,1.12,CP-009,interest,0.0281
2024-04-17 00:00:00,ACC-0043,USD,0.0,41856.65,3977295.66,1.0,CP-009,wire,0.0385
2024-04-17 04:00:00,ACC-0050,EUR,7837.84,0.0,441243.3,1.08,CP-018,interest,0.2546
2024-04-17 08:00:00,ACC-0002,JPY,0.0,36417.21,3061158.86,0.0067,CP-004,fx_swap,0.2351
2024-04-17 12:00:00,ACC-0028,JPY,4982.16,0.0,3169194.15,0.0067,CP-005,deposit,0.2821
2024-04-17 16:00:00,ACC-0009,JPY,6436.43,0.0,4572192.63,0.0067,CP-020,fx_swap,0.3706
2024-04-17 20:00:00,ACC-0021,CHF,62623.57,0.0,1489470.86,1.12,CP-007,fee,0.0961
2024-04-18 00:00:00,ACC-0013,USD,25161.87,0.0,4247945.71,1.0,CP-002,fee,0.1351
2024-04-18 04:00:00,ACC-0036,GBP,0.0,1739.0,3274077.84,1.27,CP-007,interest,0.0851
2024-04-18 08:00:00,ACC-0018,GBP,0.0,10017.52,4485045.3,1.27,CP-015,deposit,0.0478
2024-04-18 12:00:00,ACC-0031,USD,0.0,149096.6,3607784.64,1.0,CP-015,wire,0.152
2024-04-18 16:00:00,ACC-0019,CHF,0.0,3796.42,4075563.45,1.12,CP-002,fx_swap,0.1456
2024-04-18 20:00:00,ACC-0023,USD,8099.42,0.0,768133.6,1.0,CP-002,fee,0.0844
2024-04-19 00:00:00,ACC-0034,JPY,0.0,12222.72,4728359.99,0.0067,CP-002,interest,0.3117
2024-04-19 04:00:00,ACC-0040,JPY,0.0,9375.43,4351163.33,0.0067,CP-004,fee,0.1225
2024-04-19 08:00:00,ACC-0008,JPY,0.0,50679.88,888435.89,0.0067,CP-012,deposit,0.3301
2024-04-19 12:00:00,ACC-0041,CHF,0.0,9394.71,1866251.0,1.12,CP-011,fee,0.129
2024-04-19 16:00:00,ACC-0007,CHF,13928.7,0.0,3811991.85,1.12,CP-012,deposit,0.0696
2024-04-19 20:00:00,ACC-0045,GBP,0.0,51898.54,2963763.17,1.27,CP-019,wire,0.0806
2024-04-20 00:00:00,ACC-0026,GBP,40092.8,0.0,238132.55,1.27,CP-014,interest,0.1629
2024-04-20 04:00:00,ACC-0030,JPY,64430.59,0.0,1126039.55,0.0067,CP-004,fx_swap,0.4247
2024-04-20 08:00:00,ACC-0041,JPY,56885.1,0.0,4773786.46,0.0067,CP-013,fee,0.244
2024-04-20 12:00:00,ACC-0031,CHF,55706.16,0.0,389864.87,1.12,CP-007,withdrawal,0.268
2024-04-20 16:00:00,ACC-0004,EUR,108216.54,0.0,1287153.35,1.08,CP-007,fx_swap,0.6495
2024-04-20 20:00:00,ACC-0023,CHF,9979.7,0.0,4336088.03,1.12,CP-013,deposit,0.4533
2024-04-21 00:00:00,ACC-0041,EUR,0.0,43121.17,3014125.53,1.08,CP-016,fx_swap,0.5503
2024-04-21 04:00:00,ACC-0046,USD,0.0,4376.32,4898244.61,1.0,CP-011,fx_swap,0.5339
2024-04-21 08:00:00,ACC-0043,CHF,78842.49,0.0,530499.37,1.12,CP-019,interest,0.2514
2024-04-21 12:00:00,ACC-0013,JPY,68512.83,0.0,3205562.17,0.0067,CP-001,interest,0.002
2024-04-21 16:00:00,ACC-0012,CHF,32623.63,0.0,3919932.3,1.12,CP-016,deposit,0.2047
2024-04-21 20:00:00,ACC-0013,USD,0.0,48903.32,1747507.27,1.0,CP-016,deposit,0.1428
2024-04-22 00:00:00,ACC-0014,GBP,0.0,98354.73,2568344.11,1.27,CP-016,wire,0.4411
2024-04-22 04:00:00,ACC-0007,JPY,0.0,16765.04,3953572.68,0.0067,CP-010,deposit,0.0364
2024-04-22 08:00:00,ACC-0018,EUR,46882.49,0.0,3857198.48,1.08,CP-009,fee,0.1964
2024-04-22 12:00:00,ACC-0020,USD,8691.61,0.0,2957492.39,1.0,CP-015,interest,0.0173
2024-04-22 16:00:00,ACC-0026,USD,6228.52,0.0,1023230.94,1.0,CP-006,interest,0.1364
2024-04-22 20:00:00,ACC-0016,USD,24706.7,0.0,1604210.08,1.0,CP-008,deposit,0.2329
2024-04-23 00:00:00,ACC-0030,CHF,0.0,30932.1,4521246.91,1.12,CP-014,withdrawal,0.6102
2024-04-23 04:00:00,ACC-0033,EUR,29655.27,0.0,4694503.55,1.08,CP-008,withdrawal,0.3006
2024-04-23 08:00:00,ACC-0030,CHF,0.0,96050.66,1785516.58,1.12,CP-010,withdrawal,0.1968
2024-04-23 12:00:00,ACC-0019,USD,28635.27,0.0,4326756.1,1.0,CP-010,deposit,0.4763
2024-04-23 16:00:00,ACC-0039,CHF,0.0,65045.16,864467.7,1.12,CP-006,fee,0.2436
2024-04-23 20:00:00,ACC-0002,JPY,107356.6,0.0,4238398.62,0.0067,CP-003,interest,0.2995
2024-04-24 00:00:00,ACC-0036,USD,0.0,16650.11,4181043.46,1.0,CP-003,fx_swap,0.098
2024-04-24 04:00:00,ACC-0010,CHF,0.0,51715.11,4902103.36,1.12,CP-001,deposit,0.0567
2024-04-24 08:00:00,ACC-0032,JPY,4168.47,0.0,4807705.8,0.0067,CP-013,fee,0.181
2024-04-24 12:00:00,ACC-0004,CHF,58820.08,0.0,3708442.87,1.12,CP-006,wire,0.2649
2024-04-24 16:00:00,ACC-0049,CHF,0.0,72164.18,1086191.65,1.12,CP-003,fx_swap,0.0638
2024-04-24 20:00:00,ACC-0002,EUR,0.0,13423.17,4263559.02,1.08,CP-016,deposit,0.2994
2024-04-25 00:00:00,ACC-0016,GBP,30357.38,0.0,1031461.04,1.27,CP-007,wire,0.2935
2024-04-25 04:00:00,ACC-0046,CHF,31657.93,0.0,2585240.25,1.12,CP-013,fx_swap,0.3851
2024-04-25 08:00:00,ACC-0014,GBP,0.0,28042.01,3595568.91,1.27,CP-003,wire,0.1091
2024-04-25 12:00:00,ACC-0002,GBP,42828.51,0.0,3331647.78,1.27,CP-017,interest,0.2878
2024-04-25 16:00:00,ACC-0012,CHF,0.0,15892.55,1143327.02,1.12,CP-018,withdrawal,0.0886
2024-04-25 20:00:00,ACC-0028,CHF,67032.4,0.0,4908799.91,1.12,CP-010,wire,0.4256
2024-04-26 00:00:00,ACC-0036,JPY,0.0,28209.98,4690183.14,0.0067,CP-009,deposit,0.0934
2024-04-26 04:00:00,ACC-0033,JPY,39427.84,0.0,3673336.12,0.0067,CP-004,deposit,0.3397
2024-04-26 08:00:00,ACC-0017,CHF,38612.65,0.0,4150746.83,1.12,CP-002,fee,0.1174
2024-04-26 12:00:00,ACC-0045,EUR,0.0,16914.95,1896702.46,1.08,CP-015,deposit,0.121
2024-04-26 16:00:00,ACC-0037,EUR,0.0,37884.89,4861412.02,1.08,CP-008,fx_swap,0.0831
2024-04-26 20:00:00,ACC-0017,GBP,71563.59,0.0,3251416.1,1.27,CP-010,interest,0.0687
2024-04-27 00:00:00,ACC-0001,JPY,0.0,27576.37,2375933.11,0.0067,CP-011,withdrawal,0.0159
2024-04-27 04:00:00,ACC-0049,EUR,0.0,43810.3,2764695.98,1.08,CP-016,interest,0.1722
2024-04-27 08:00:00,ACC-0029,EUR,47826.23,0.0,1571524.67,1.08,CP-009,deposit,0.2151
2024-04-27 12:00:00,ACC-0030,GBP,0.0,58047.98,1314931.2,1.27,CP-013,fx_swap,0.4506
2024-04-27 16:00:00,ACC-0029,EUR,0.0,2774.0,2404942.13,1.08,CP-008,wire,0.0729
2024-04-27 20:00:00,ACC-0038,USD,12879.09,0.0,752956.88,1.0,CP-019,withdrawal,0.3902
2024-04-28 00:00:00,ACC-0009,EUR,62909.86,0.0,3056806.31,1.08,CP-010,fee,0.0998
2024-04-28 04:00:00,ACC-0041,USD,64228.26,0.0,4371013.97,1.0,CP-006,withdrawal,0.2781
2024-04-28 08:00:00,ACC-0026,GBP,20125.97,0.0,469382.85,1.27,CP-004,fx_swap,0.1949
2024-04-28 12:00:00,ACC-0021,JPY,80220.94,0.0,2665819.7,0.0067,CP-007,wire,0.3237
2024-04-28 16:00:00,ACC-0004,EUR,47497.14,0.0,159476.18,1.08,CP-015,fx_swap,0.2008
2024-04-28 20:00:00,ACC-0041,JPY,0.0,60055.66,3817569.02,0.0067,CP-020,withdrawal,0.0226
2024-04-29 00:00:00,ACC-0042,CHF,0.0,25057.96,133417.73,1.12,CP-010,deposit,0.2858
2024-04-29 04:00:00,ACC-0026,CHF,15183.29,0.0,427551.38,1.12,CP-003,fx_swap,0.1569
2024-04-29 08:00:00,ACC-0049,JPY,0.0,31798.7,4588175.02,0.0067,CP-005,interest,0.3269
2024-04-29 12:00:00,ACC-0044,CHF,21013.15,0.0,3386124.96,1.12,CP-016,wire,0.0667
2024-04-29 16:00:00,ACC-0001,JPY,1116.69,0.0,148623.72,0.0067,CP-004,deposit,0.2621
2024-04-29 20:00:00,ACC-0049,EUR,0.0,86870.39,4933637.2,1.08,CP-016,withdrawal,0.1228
2024-04-30 00:00:00,ACC-0047,JPY,0.0,6313.14,3568510.08,0.0067,CP-015,withdrawal,0.3656
2024-04-30 04:00:00,ACC-0023,JPY,0.0,17971.08,1407352.71,0.0067,CP-008,interest,0.0727
2024-04-30 08:00:00,ACC-0025,JPY,0.0,4537.22,923015.74,0.0067,CP-020,interest,0.5556
2024-04-30 12:00:00,ACC-0021,CHF,0.0,6018.66,1494575.34,1.12,CP-015,fx_swap,0.0645
2024-04-30 16:00:00,ACC-0018,CHF,14593.53,0.0,4318123.86,1.12,CP-008,deposit,0.2259
2024-04-30 20:00:00,ACC-0040,EUR,0.0,36617.4,4516148.51,1.08,CP-013,interest,0.2393
2024-05-01 00:00:00,ACC-0047,GBP,54364.07,0.0,330074.79,1.27,CP-008,deposit,0.1005
2024-05-01 04:00:00,ACC-0025,JPY,16190.9,0.0,3433157.36,0.0067,CP-007,interest,0.5278
2024-05-01 08:00:00,ACC-0022,CHF,0.0,33850.64,2234479.09,1.12,CP-014,deposit,0.219
2024-05-01 12:00:00,ACC-0029,CHF,0.0,25705.65,1405335.09,1.12,CP-007,withdrawal,0.0409
2024-05-01 16:00:00,ACC-0020,JPY,0.0,53942.48,1534474.14,0.0067,CP-009,withdrawal,0.6478
2024-05-01 20:00:00,ACC-0041,EUR,0.0,14254.78,336827.48,1.08,CP-019,interest,0.1418
2024-05-02 00:00:00,ACC-0005,USD,24675.68,0.0,4632131.1,1.0,CP-017,interest,0.1575
2024-05-02 04:00:00,ACC-0048,CHF,8648.89,0.0,314541.21,1.12,CP-007,withdrawal,0.0737
2024-05-02 08:00:00,ACC-0022,EUR,24208.03,0.0,2522717.78,1.08,CP-001,fee,0.417
2024-05-02 12:00:00,ACC-0041,USD,13738.15,0.0,2650368.73,1.0,CP-018,withdrawal,0.0086
2024-05-02 16:00:00,ACC-0038,JPY,0.0,89440.92,2165134.63,0.0067,CP-003,wire,0.7423
2024-05-02 20:00:00,ACC-0042,GBP,0.0,3043.37,4365343.85,1.27,CP-001,deposit,0.2633
2024-05-03 00:00:00,ACC-0021,JPY,0.0,24794.91,4642170.5,0.0067,CP-001,deposit,0.0124
2024-05-03 04:00:00,ACC-0025,GBP,0.0,25703.73,1750271.57,1.27,CP-002,fx_swap,0.195
2024-05-03 08:00:00,ACC-0039,JPY,0.0,25998.47,3620053.6,0.0067,CP-010,interest,0.3268
2024-05-03 12:00:00,ACC-0012,CHF,44236.74,0.0,3015547.91,1.12,CP-016,withdrawal,0.0453
2024-05-03 16:00:00,ACC-0023,EUR,0.0,28659.79,411891.71,1.08,CP-019,wire,0.347
2024-05-03 20:00:00,ACC-0002,JPY,39653.42,0.0,1611070.36,0.0067,CP-018,fee,0.3392
2024-05-04 00:00:00,ACC-0019,GBP,10266.05,0.0,2687515.39,1.27,CP-009,fee,0.1614
2024-05-04 04:00:00,ACC-0029,CHF,92470.4,0.0,3896815.32,1.12,CP-013,withdrawal,0.095
2024-05-04 08:00:00,ACC-0004,JPY,0.0,30297.21,243035.12,0.0067,CP-008,wire,0.0118
2024-05-04 12:00:00,ACC-0043,JPY,0.0,5766.99,649384.33,0.0067,CP-012,fx_swap,0.5351
2024-05-04 16:00:00,ACC-0024,USD,13489.2,0.0,2595221.19,1.0,CP-013,wire,0.0035
2024-05-04 20:00:00,ACC-0003,JPY,0.0,51886.59,4133253.17,0.0067,CP-014,interest,0.2395
2024-05-05 00:00:00,ACC-0011,JPY,6223.33,0.0,3727930.75,0.0067,CP-012,deposit,0.0057
2024-05-05 04:00:00,ACC-0003,JPY,3249.1,0.0,4782656.49,0.0067,CP-007,interest,0.0477
2024-05-05 08:00:00,ACC-0042,CHF,20164.94,0.0,3701477.95,1.12,CP-012,fx_swap,0.2701
2024-05-05 12:00:00,ACC-0026,JPY,0.0,4912.95,1155675.54,0.0067,CP-007,deposit,0.2567
2024-05-05 16:00:00,ACC-0036,EUR,28394.66,0.0,1285291.89,1.08,CP-017,wire,0.1535
2024-05-05 20:00:00,ACC-0017,CHF,18106.58,0.0,2012960.65,1.12,CP-011,wire,0.468
2024-05-06 00:00:00,ACC-0039,JPY,0.0,8602.36,4238571.76,0.0067,CP-013,interest,0.3608
2024-05-06 04:00:00,ACC-0039,USD,8246.18,0.0,979622.04,1.0,CP-011,wire,0.0335
2024-05-06 08:00:00,ACC-0005,GBP,41330.11,0.0,1738260.02,1.27,CP-019,interest,0.014
2024-05-06 12:00:00,ACC-0046,JPY,0.0,58376.26,1447533.15,0.0067,CP-016,withdrawal,0.1913
2024-05-06 16:00:00,ACC-0024,USD,106918.36,0.0,3356831.13,1.0,CP-001,interest,0.2686
2024-05-06 20:00:00,ACC-0018,GBP,8488.57,0.0,938499.87,1.27,CP-014,interest,0.2522
2024-05-07 00:00:00,ACC-0007,USD,14321.7,0.0,2167460.09,1.0,CP-007,interest,0.0297
2024-05-07 04:00:00,ACC-0024,GBP,69330.12,0.0,797968.91,1.27,CP-001,deposit,0.4291
2024-05-07 08:00:00,ACC-0003,CHF,8945.59,0.0,1305785.16,1.12,CP-008,withdrawal,0.0693
2024-05-07 12:00:00,ACC-0027,GBP,0.0,89443.32,3058704.37,1.27,CP-005,withdrawal,0.476
2024-05-07 16:00:00,ACC-0031,GBP,60986.78,0.0,3542235.87,1.27,CP-010,deposit,0.6011
2024-05-07 20:00:00,ACC-0044,JPY,0.0,18482.18,3067495.41,0.0067,CP-015,fee,0.1178
2024-05-08 00:00:00,ACC-0002,GBP,509.71,0.0,3990131.56,1.27,CP-019,withdrawal,0.0658
2024-05-08 04:00:00,ACC-0003,GBP,68177.3,0.0,4905639.35,1.27,CP-005,withdrawal,0.0906
2024-05-08 08:00:00,ACC-0025,USD,165884.35,0.0,4812544.07,1.0,CP-007,wire,0.3639
2024-05-08 12:00:00,ACC-0003,EUR,34609.76,0.0,1468116.94,1.08,CP-006,withdrawal,0.5074
2024-05-08 16:00:00,ACC-0049,USD,0.0,4411.55,4251847.13,1.0,CP-017,fee,0.3715
2024-05-08 20:00:00,ACC-0034,EUR,18733.08,0.0,2967099.39,1.08,CP-019,fx_swap,0.3285
2024-05-09 00:00:00,ACC-0002,CHF,9431.73,0.0,897877.51,1.12,CP-001,wire,0.0598
2024-05-09 04:00:00,ACC-0022,EUR,9284.22,0.0,4588187.32,1.08,CP-010,withdrawal,0.4701
2024-05-09 08:00:00,ACC-0040,USD,0.0,4131.16,1895981.61,1.0,CP-002,fx_swap,0.2829
2024-05-09 12:00:00,ACC-0019,GBP,0.0,20140.25,3252976.27,1.27,CP-009,withdrawal,0.064
2024-05-09 16:00:00,ACC-0014,EUR,0.0,18949.2,2131037.87,1.08,CP-015,deposit,0.2429
2024-05-09 20:00:00,ACC-0044,EUR,0.0,12777.98,2683704.95,1.08,CP-001,deposit,0.2572
2024-05-10 00:00:00,ACC-0010,CHF,153566.84,0.0,2141944.08,1.12,CP-016,wire,0.6532
2024-05-10 04:00:00,ACC-0020,USD,0.0,49167.66,3952262.91,1.0,CP-004,withdrawal,0.0675
2024-05-10 08:00:00,ACC-0030,CHF,0.0,59705.83,1647261.04,1.12,CP-011,deposit,0.0417
2024-05-10 12:00:00,ACC-0044,USD,0.0,39113.87,4920007.53,1.0,CP-016,fx_swap,0.4589
2024-05-10 16:00:00,ACC-0038,GBP,15138.73,0.0,4816607.14,1.27,CP-017,fx_swap,0.1981
2024-05-10 20:00:00,ACC-0029,USD,0.0,2511.88,889126.28,1.0,CP-020,withdrawal,0.1213
2024-05-11 00:00:00,ACC-0048,GBP,0.0,91359.8,1814271.8,1.27,CP-003,fx_swap,0.3663
2024-05-11 04:00:00,ACC-0018,EUR,0.0,33213.76,2593373.06,1.08,CP-011,deposit,0.0667
2024-05-11 08:00:00,ACC-0036,USD,0.0,38229.98,3899112.01,1.0,CP-004,interest,0.4725
2024-05-11 12:00:00,ACC-0007,CHF,75421.16,0.0,2904830.45,1.12,CP-010,deposit,0.2186
2024-05-11 16:00:00,ACC-0027,EUR,0.0,154834.78,1089320.55,1.08,CP-019,interest,0.4708
2024-05-11 20:00:00,ACC-0029,EUR,0.0,6238.19,1607424.28,1.08,CP-019,wire,0.3608
2024-05-12 00:00:00,ACC-0021,EUR,0.0,30881.03,1769622.84,1.08,CP-001,wire,0.3667
2024-05-12 04:00:00,ACC-0021,JPY,105495.39,0.0,3734621.44,0.0067,CP-009,interest,0.0849
2024-05-12 08:00:00,ACC-0011,EUR,63564.03,0.0,489074.48,1.08,CP-015,fx_swap,0.0762
2024-05-12 12:00:00,ACC-0025,EUR,0.0,23671.27,2109558.03,1.08,CP-015,wire,0.4021
2024-05-12 16:00:00,ACC-0007,GBP,0.0,25991.26,2016237.51,1.27,CP-013,fee,0.0565
2024-05-12 20:00:00,ACC-0036,CHF,0.0,34444.4,2207115.58,1.12,CP-001,wire,0.3255
2024-05-13 00:00:00,ACC-0029,USD,42476.1,0.0,367668.81,1.0,CP-015,fee,0.26
2024-05-13 04:00:00,ACC-0047,GBP,0.0,9660.5,1229437.84,1.27,CP-015,deposit,0.2653
2024-05-13 08:00:00,ACC-0020,CHF,0.0,41272.61,4568646.04,1.12,CP-001,interest,0.0862
2024-05-13 12:00:00,ACC-0030,EUR,15344.27,0.0,1745267.61,1.08,CP-013,withdrawal,0.4583
2024-05-13 16:00:00,ACC-0037,JPY,76942.36,0.0,625991.93,0.0067,CP-012,fx_swap,0.2734
2024-05-13 20:00:00,ACC-0028,CHF,0.0,76791.06,4883288.86,1.12,CP-006,interest,0.7265
2024-05-14 00:00:00,ACC-0049,GBP,28125.88,0.0,3777759.18,1.27,CP-020,fx_swap,0.204
2024-05-14 04:00:00,ACC-0013,CHF,17522.49,0.0,1881973.76,1.12,CP-009,fee,0.1868
2024-05-14 08:00:00,ACC-0035,USD,42929.31,0.0,2843200.33,1.0,CP-006,deposit,0.5087
2024-05-14 12:00:00,ACC-0002,USD,0.0,18192.02,4139228.45,1.0,CP-012,fx_swap,0.1038
2024-05-14 16:00:00,ACC-0019,EUR,0.0,54223.53,665031.36,1.08,CP-019,withdrawal,0.0016
2024-05-14 20:00:00,ACC-0038,GBP,23039.44,0.0,1478344.5,1.27,CP-003,fee,0.118
2024-05-15 00:00:00,ACC-0016,JPY,0.0,49173.82,272981.05,0.0067,CP-016,wire,0.1321
2024-05-15 04:00:00,ACC-0039,CHF,74784.87,0.0,4064908.38,1.12,CP-011,fx_swap,0.5992
2024-05-15 08:00:00,ACC-0029,USD,0.0,52305.66,2868752.77,1.0,CP-011,withdrawal,0.5664
2024-05-15 12:00:00,ACC-0024,CHF,41608.87,0.0,2556892.13,1.12,CP-020,withdrawal,0.046
2024-05-15 16:00:00,ACC-0037,USD,5617.96,0.0,3268117.72,1.0,CP-002,deposit,0.1399
2024-05-15 20:00:00,ACC-0016,JPY,0.0,85910.19,3846131.15,0.0067,CP-009,interest,0.1416
2024-05-16 00:00:00,ACC-0046,EUR,11730.24,0.0,624299.86,1.08,CP-018,interest,0.1201
2024-05-16 04:00:00,ACC-0017,GBP,129103.2,0.0,4802237.04,1.27,CP-016,deposit,0.5084
2024-05-16 08:00:00,ACC-0018,USD,28009.56,0.0,4607520.42,1.0,CP-014,withdrawal,0.016
2024-05-16 12:00:00,ACC-0023,GBP,113607.08,0.0,958189.11,1.27,CP-005,fee,0.4767
2024-05-16 16:00:00,ACC-0049,EUR,0.0,73178.9,741219.22,1.08,CP-015,interest,0.1938
2024-05-16 20:00:00,ACC-0010,JPY,30293.62,0.0,407578.67,0.0067,CP-003,interest,0.2159
2024-05-17 00:00:00,ACC-0021,GBP,0.0,2577.66,1250961.81,1.27,CP-014,interest,0.184
2024-05-17 04:00:00,ACC-0033,GBP,2038.06,0.0,170994.53,1.27,CP-018,fx_swap,0.0046
2024-05-17 08:00:00,ACC-0027,JPY,45321.84,0.0,2624870.16,0.0067,CP-019,fx_swap,0.5813
2024-05-17 12:00:00,ACC-0022,JPY,6620.75,0.0,3108675.53,0.0067,CP-003,fx_swap,0.1631
2024-05-17 16:00:00,ACC-0028,EUR,35189.79,0.0,3054965.91,1.08,CP-001,wire,0.1104
2024-05-17 20:00:00,ACC-0034,JPY,0.0,82670.53,3117235.6,0.0067,CP-003,deposit,0.151
2024-05-18 00:00:00,ACC-0011,JPY,0.0,64752.76,3537366.94,0.0067,CP-008,wire,0.4682
2024-05-18 04:00:00,ACC-0005,JPY,0.0,43720.31,176556.51,0.0067,CP-008,fx_swap,0.3971
2024-05-18 08:00:00,ACC-0020,CHF,9643.94,0.0,2971639.16,1.12,CP-009,wire,0.0247
2024-05-18 12:00:00,ACC-0009,GBP,0.0,18838.77,3420909.34,1.27,CP-005,fee,0.4425
2024-05-18 16:00:00,ACC-0028,CHF,4138.98,0.0,3284129.45,1.12,CP-014,fee,0.0685
2024-05-18 20:00:00,ACC-0012,GBP,37305.86,0.0,1344735.69,1.27,CP-007,interest,0.3679
2024-05-19 00:00:00,ACC-0007,JPY,46571.76,0.0,3840957.32,0.0067,CP-001,deposit,0.0779
